"ID","CustomerCode","ProductCode","Month","BudgetQuantity","BudgetNetValue","BudgetMarginPercent"
630,"1302","01092","201101",137,274,-0.011292
631,"1309","01210","201101",136,327.5998,0.006701
632,"0700","00041","201101",163,314.4919,0.014135
633,"9208","00050","201101",275,317.1439,0.013997
634,"1201","00022","201101",141,179.7082,0.011491
635,"2101","01210","201101",271,613.1839,0.033154
636,"1745","00033","201101",1179,3284.2456,0.008955
637,"3402","01424","201101",123,208.7847,0.0101
639,"7501","00033","201101",111,322.8117,0.010206
640,"5501","01467","201101",204,338.2972,0.022258
641,"2005","01210","201101",222,617.9411,0.018982
642,"7003","00049","201101",137,139.2517,0.017927
643,"7300","00579","201101",137,179.5326,0.008618
644,"0615","01210","201101",111,273.2171,0.015503
645,"3107","01210","201101",148,417.6984,0.01273
646,"4902","00016","201101",141,92.4969,-0.006264
647,"7708","00035","201101",111,208.8424,-0.01026
648,"1725","00033","201101",107,378.7064,0.073741
649,"4200","00042","201101",522,628.9612,-0.019948
650,"3804","00041","201101",218,419.3225,0.019565
652,"3405","01040","201101",165,254.8087,0.009232
653,"1732","00688","201101",163,216.891,-0.004169
654,"8100","00803","201101",127,267.3055,0.003033
655,"6021","01093","201101",165,109.4673,0.013669
656,"0803","01210","201101",123,409.5082,0.056734
657,"3008","00035","201101",107,341.2569,0.00321
658,"3106","01092","201101",275,550,-0.016231
659,"6603","00042","201101",168,271.1062,-0.000322
660,"4101","00041","201101",136,210.981,0.017014
661,"7702","00042","201101",260,523.8089,0.030512
662,"6018","00042","201101",124,260.2692,0.014796
664,"1100","00050","201101",137,179.5326,0.008673
665,"1100","00579","201101",165,219.8135,0.010745
666,"1306","00029","201101",137,171.4988,0.010415
667,"3402","00050","201101",220,226.5529,0.019267
668,"1102","00041","201101",136,172.2769,0.010625
669,"2600","00050","201101",137,274,-0.007873
670,"1207","00688","201101",204,325.3365,0.004373
671,"1206","00029","201101",137,145.9564,0.00797
672,"5102","00029","201101",172,172.5784,0.018113
673,"2703","00033","201101",111,455.537,0.041415
675,"0406","00042","201101",123,218.8114,0.001932
676,"1205","00034","201101",123,417.6984,0.007454
677,"1205","00035","201101",148,417.6984,-0.000675
678,"0105","00041","201101",129,248.9728,0.011618
679,"6022","00042","201101",132,216.891,0.003997
680,"3000","00017","201101",339,360.1696,-0.014591
681,"3203","00021","201101",226,255.1201,0.008149
682,"3203","00029","201101",137,142.9081,0.025585
683,"0039","00019","201101",142,186.2546,0.052505
684,"1103","00688","201101",980,2082.1534,0.238244
685,"0404","00042","201101",141,271.1062,0.004117
687,"2001","00042","201101",123,176.351,0.002723
688,"1523","00049","201101",137,176.1834,0.103225
689,"5400","00042","201101",154,223.2772,-0.002464
690,"3300","00034","201101",197,655.2132,0.010309
691,"3306","00042","201101",408,786.2298,0.011872
692,"7402","00579","201101",165,173.1427,0.014888
693,"4601","00022","201101",200,160.4538,0.00062
694,"2900","00042","201101",163,314.4919,0.004575
695,"3307","00015","201101",170,191.8987,0.006371
696,"2702","00050","201101",165,170.202,0.014498
698,"3701","00015","201101",142,156.7572,0.012333
699,"1741","00029","201101",1545,1570.9325,0.015441
700,"7704","00014","201101",170,281.0752,0.011246
701,"6007","00029","201101",234,171.4988,0.005988
702,"8900","00035","201101",109,278.4588,-0.003088
703,"1800","00033","201101",105,380.5628,0.006839
704,"3500","00021","201101",226,255.1201,0.002356
705,"7901","00042","201101",163,261.9075,0.008049
706,"1100","00694","201101",165,308.3951,0.019015
707,"0614","00050","201101",137,175.8873,0.022404
708,"5403","00050","201101",137,143.0793,0.01838
709,"8507","00803","201101",127,267.3055,0.002019
711,"4903","00042","201101",136,203.3353,-0.005507
712,"9208","00019","201101",142,198.4835,0.007618
713,"3306","00029","201101",137,143.2198,0.007709
714,"6016","00847","201101",123,171.9935,0.005099
715,"2803","01040","201101",137,216.8972,0.027148
716,"1100","01040","201101",165,260.2767,0.009418
717,"5601","00029","201101",137,115.0461,0.010684
718,"0900","01040","201101",137,212.6367,0.007439
719,"0603","01040","201101",192,223.2766,0.011298
720,"1800","01092","201101",137,274,-0.007817
721,"1800","01097","201101",137,214.3735,0.013984
723,"1806","01097","201101",137,214.3735,0.014518
724,"2802","00035","201101",123,329.6688,0.007199
725,"3301","01105","201101",136,291.0083,0.012838
726,"6901","01040","201101",137,169.4744,0.010451
727,"1309","01092","201101",412,824,-0.024346
728,"1309","01097","201101",137,428.7471,0.035033
729,"3801","00050","201101",165,169.9146,0.014451
730,"5402","00803","201101",127,215.1905,0.004381
731,"6006","00049","201101",165,174.9759,0.00721
732,"3002","00847","201101",123,138.4609,0.002741
734,"1001","01210","201101",148,329.6633,0.017271
735,"1715","01210","201101",111,334.8139,0.031117
736,"3300","01210","201101",395,982.8197,0.02159
737,"2703","01210","201101",148,409.5014,0.041361
738,"0900","01210","201101",197,819.0165,0.04169
739,"1100","01210","201101",123,409.5082,0.016402
740,"3005","00688","201101",136,289.188,0.009931
741,"0104","01210","201101",123,255.5331,0.001953
742,"2002","01210","201101",222,494.7559,0.025951
743,"1103","01210","201101",148,614.2623,0.108158
744,"3000","01210","201101",111,313.2738,0.009548
746,"1802","01092","201101",121,242,-0.009974
747,"7300","00803","201101",170,534.6267,0.021244
748,"6016","01210","201101",123,307.1312,0.01813
749,"3204","01093","201101",220,138.6586,0.000846
750,"3602","01210","201101",197,439.5474,0.023028
751,"1728","00021","201101",170,194.7167,0.025
752,"0035","01210","201101",123,511.8853,0.220532
753,"2201","01210","201101",148,329.6633,0.017271
754,"3100","01210","201101",197,819.0165,0.04169
755,"3308","01210","201101",148,409.5014,0.012413
757,"6033","01424","201101",123,286.6558,0.080978
758,"2701","01513","201101",500,260.8805,0.025612
759,"3601","00041","201101",218,337.5697,0.027222
760,"0600","01524","201101",142,291.6108,0.014527
761,"4001","00017","201101",170,142.7095,-0.010915
762,"4001","00021","201101",141,128.363,0.002126
763,"7704","01709","201101",165,272.3063,-0.002092
764,"0804","01210","201101",148,368.5574,0.008405
765,"3200","01523","201101",227,551.8499,0.023638
766,"1104","01210","201101",111,275.3875,0.006203
767,"8605","00015","201101",142,180.6106,0.006086
768,"3203","01263","201101",245,481.9197,0.057068
770,"1803","01093","201101",165,124.7928,0.009028
771,"4103","00042","201101",163,314.4919,0.015825
772,"2903","01093","201101",344,159.6399,-0.014545
773,"7520","01210","201101",111,307.1243,0.008968
774,"8404","00019","201101",425,541.8317,0.013433
775,"8404","00036","201101",165,213.2519,-0.001384
776,"7514","00019","201101",227,293.4922,0.025546
777,"7514","00029","201101",206,173.7794,0.019759
778,"7503","01093","201101",220,138.6586,0.00282
779,"7518","01093","201101",137,86.6616,0.001369
780,"5701","00049","201101",220,187.8158,0.013376
782,"2803","01263","201101",245,377.3903,0.023804
783,"1805","00579","201101",220,306.2079,0.016128
784,"1805","01467","201101",272,534.9977,0.018914
785,"2702","00579","201101",220,173.1427,0.010308
786,"5402","01093","201101",220,111.6252,0.001177
787,"5103","01092","201101",157,314,-0.030867
788,"7505","01210","201101",111,307.1243,0.00931
789,"1000","00042","201102",274,600.7889,0.008181
790,"1306","00042","201102",430,811.8802,0.002841
791,"5404","00049","201102",221,252.3411,0.007672
793,"0600","00042","201102",172,405.9448,0.007458
794,"4102","00049","201102",497,637.4361,0.049193
795,"1734","00042","201102",301,825.4117,0.186747
796,"1717","00049","201102",166,206.2236,0.006863
797,"7001","00049","201102",193,200.6919,0.012543
798,"0610","00049","201102",359,462.2628,0.016071
799,"6004","00049","201102",442,723.3688,0.033005
800,"4600","00049","201102",497,672.9005,0.024807
801,"0601","00042","201102",1239,2151.4339,0.048929
802,"0601","00049","201102",746,836.9167,0.057148
803,"1803","00049","201102",1188,1905.6104,0.285215
805,"1700","00049","201102",166,252.332,0.01045
806,"7900","00042","201102",229,784.8266,0.029034
807,"2700","00042","201102",344,608.9172,-0.000992
808,"1745","00049","201102",9010,10536.8313,0.070547
809,"0804","00042","201102",186,479.3531,0.011609
810,"3207","00017","201102",287,427.8249,-0.006431
811,"7503","00049","201102",359,683.3966,0.115096
812,"0701","00042","201102",253,328.2979,-0.005632
813,"3300","00049","201102",359,494.8931,0.018609
814,"3008","00049","201102",304,470.7467,0.020545
816,"1305","00049","201102",304,423.9222,0.016764
817,"7100","00049","201102",166,249.2956,0.010214
818,"3301","00029","201102",167,165.9528,0.01319
819,"3301","00049","201102",497,609.0733,0.045235
820,"4001","00049","201102",442,473.9945,0.0308
821,"3900","00049","201102",718,1095.4903,0.045442
822,"4100","00049","201102",801,1222.2409,0.050711
823,"2407","00049","201102",166,252.332,0.01045
824,"6013","00049","201102",166,208.834,0.018987
825,"1728","00049","201102",995,1422.6817,0.668323
826,"1725","00042","201102",143,341.6702,0.077897
827,"3202","00049","201102",1381,1421.998,0.087982
829,"3201","00049","201102",1409,1658.9551,0.118846
830,"0407","00049","201102",138,252.3411,0.011981
831,"3603","00049","201102",663,1009.3463,0.14459
832,"5200","00049","201102",470,536.2248,0.015704
833,"1207","00049","201102",166,257.1269,0.010822
834,"5200","00042","201102",215,517.5796,0.010118
835,"1300","00042","201102",573,1217.8344,0.014254
836,"1501","00049","201102",138,162.8651,0.011683
837,"1720","00042","201102",401,897.138,0.013479
838,"3605","00029","201102",371,343.5875,0.011802
839,"3305","00049","201102",359,565.5921,0.025029
841,"7500","00049","201102",884,1359.3608,0.056788
842,"3403","00049","201102",166,189.2558,0.019173
843,"8405","00049","201102",553,783.1275,0.026159
844,"8405","00029","201102",432,480.2915,0.017028
845,"3104","00049","201102",635,945.6265,0.039836
846,"1902","00049","201102",1492,1652.6434,0.111335
847,"0500","00049","201102",138,209.9217,0.00868
848,"3501","00029","201102",162,138.2928,0.009603
849,"3604","00049","201102",774,967.2985,0.033645
850,"0014","00049","201102",221,252.3411,0.019859
852,"7701","00049","201102",387,460.2254,0.033297
853,"2406","00041","201102",229,405.9448,0.012547
854,"1303","00042","201102",172,345.0531,0.009291
855,"3206","00041","201102",229,405.9448,0.012547
856,"3206","00049","201102",166,252.332,0.010848
857,"8607","00049","201102",332,504.6641,0.017596
858,"7703","00049","201102",276,400.2652,0.054785
859,"2900","00049","201102",166,253.2112,0.010518
860,"7902","01040","201102",138,153.2333,0.003528
861,"7902","00049","201102",387,355.5013,0.018681
862,"0808","00050","201102",138,214.2724,0.009424
864,"0808","00049","201102",221,342.8358,0.014981
865,"1722","00049","201102",525,703.9447,0.30884
866,"1306","00049","201102",387,504.6641,0.018519
867,"8004","00049","201102",497,680.8859,0.026398
868,"8004","00042","201102",138,333.5513,0.006768
869,"7518","00049","201102",525,1009.3463,0.132882
870,"5201","00029","201102",664,580.8459,0.041435
871,"7519","00042","201102",229,503.3715,0.018741
872,"2703","00042","201102",172,405.9448,0.0258
873,"3405","00049","201102",166,252.332,0.010848
875,"1100","00049","201102",332,441.5879,0.015992
876,"3205","00041","201102",229,405.9448,0.012547
877,"0607","00042","201102",229,541.2597,0.009944
878,"1103","00042","201102",401,922.3968,0.053468
879,"7704","00049","201102",166,135.8327,0.001439
880,"8100","00049","201102",497,595.1769,0.018761
881,"6009","00049","201102",249,283.8837,0.008631
882,"1712","00049","201102",193,264.9582,0.026609
883,"1714","00049","201102",193,254.4893,0.024418
884,"0800","00042","201102",186,414.0543,0.006065
885,"1307","00042","201102",143,345.0531,0.006745
886,"4908","00049","201102",249,283.8837,0.008631
888,"4601","00049","201102",373,457.0585,0.033961
889,"3307","00042","201102",344,784.8266,0.012795
890,"3902","00029","201102",279,276.5856,0.021983
891,"3902","00049","201102",276,338.5654,0.025157
892,"1000","00029","201102",244,288.7232,0.012388
893,"0005","00049","201102",856,1345.792,0.059447
894,"3200","00029","201102",279,343.5693,0.01522
895,"3200","00049","201102",138,168.1911,0.005433
896,"3200","00041","201102",129,270.6017,0.01011
897,"1101","00688","201102",186,320.9903,0.013146
898,"1801","00042","201102",143,272.3334,0.008977
900,"3201","00041","201102",602,1023.9585,0.069184
901,"1101","00042","201102",683,1328.745,0.047099
902,"1101","00049","201102",138,172.4969,0.013027
903,"5000","00049","201102",221,336.4457,0.013933
904,"0107","00042","201102",387,611.7175,-0.006863
905,"0615","00042","201102",458,915.6216,0.01829
906,"2401","00042","201102",267,421.2014,0.004501
907,"3202","00041","201102",401,571.9002,0.030551
908,"3202","00042","201102",1003,1633.9853,0.02454
909,"7007","00049","201102",138,207.7463,0.008511
911,"1101","00041","201102",263,492.6209,0.03662
912,"0901","00042","201102",201,368.5579,0.010781
913,"1104","00042","201102",272,745.5853,0.020627
914,"3200","00042","201102",201,405.8884,0.003395
915,"0037","00049","201102",359,410.0543,0.101641
916,"0901","00049","201102",553,660.2168,0.047953
917,"0800","00049","201102",497,655.7877,0.023476
918,"3801","00049","201102",138,169.8701,0.012661
919,"1717","00042","201102",279,561.8953,0.004456
920,"0610","00019","201102",187,304.6435,0.010973
921,"0033","00042","201102",143,338.2873,0.0526
923,"1713","00042","201102",172,410.0042,0.020898
924,"1404","00042","201102",1423,3156.1456,0.047477
925,"0001","00049","201102",276,322.2278,0.022877
926,"0607","00049","201102",166,251.906,0.010417
927,"2200","00049","201102",497,757.0233,0.031351
928,"5201","00049","201102",387,355.5013,0.018681
929,"5102","00049","201102",166,152.3577,0.008006
930,"1721","00042","201102",172,414.0637,0.097318
931,"1102","00049","201102",138,162.5149,0.011634
932,"0615","00019","201102",156,233.0204,0.02011
934,"1902","00042","201102",940,1742.9792,0.052571
935,"1715","00049","201102",138,212.097,0.023781
936,"1704","00049","201102",553,808.1441,0.033499
937,"0602","00042","201102",172,237.4747,-0.001788
938,"1403","00049","201102",967,1189.9913,0.134981
939,"2202","00049","201102",166,243.7723,0.020766
940,"4907","00049","201102",332,468.7798,0.018108
941,"2800","00033","201102",487,1918.5644,0.040804
942,"2800","00034","201102",487,1918.5644,0.047044
943,"1710","00042","201102",458,1097.4041,0.021055
944,"0200","00042","201102",487,1038.5421,0.012381
945,"1710","00049","201102",387,597.7874,0.025084
947,"1701","00049","201102",221,273.1931,0.020452
948,"1304","00042","201102",272,649.5117,0.012809
949,"2006","00042","201102",172,414.0637,0.008404
950,"1709","00042","201102",415,954.1582,0.016525
951,"1304","00049","201102",442,706.546,0.031647
952,"2703","00029","201102",139,171.7846,0.026323
953,"2803","00041","201102",372,791.5924,0.103703
954,"3203","00041","201102",229,541.2597,0.078491
955,"2803","00042","201102",1325,2692.7296,0.080532
956,"1722","00042","201102",773,1519.1262,0.11361
957,"2703","00049","201102",608,757.0142,0.087273
959,"3203","00049","201102",387,588.3518,0.084228
960,"1902","00019","201102",280,374.9821,0.02479
961,"3203","00042","201102",1088,2435.6688,0.126698
962,"0613","00042","201102",702,1425.8811,0.03303
963,"0604","00049","201102",138,229.4999,0.010593
964,"5300","00049","201102",746,930.8341,0.031101
965,"2702","00049","201102",221,270.8509,0.020125
966,"0603","00042","201102",673,1191.2225,-0.007056
967,"7901","00049","201102",1354,1295.0406,0.072471
968,"1803","00042","201102",172,419.4763,0.029468
970,"2001","00049","201102",138,154.8094,0.010557
971,"1713","00049","201102",221,339.3553,0.038049
972,"0608","00042","201102",344,811.8896,0.015485
973,"1745","00042","201102",1933,3605.5743,0.011233
974,"1805","00049","201102",580,850.7811,0.035354
975,"7002","00049","201102",520,629.9495,0.046307
976,"7202","00049","201102",359,406.2726,0.027977
977,"1701","00017","201102",129,229.6096,0.006321
978,"3604","00029","201102",743,687.1751,0.023604
979,"3206","00042","201102",602,1150.1675,0.005079
980,"1207","00042","201102",372,758.2147,0.006649
982,"3603","00029","201102",371,412.3051,0.057848
983,"0503","00042","201102",152,327.0017,0.014345
984,"3201","00042","201102",1661,2723.3114,0.042855
